cost, Xtau, XN, Ztau, ZN
0.4260120892502619,5.08394551709561,17.5,0.4573058012150804,20.5
0.42601208925025946,5.083945502194449,17.50000001490116,0.4573058012150804,20.5
0.42601208925026157,5.083945502194449,17.5,0.4573058161162416,20.5
0.42601208925025946,5.083945502194449,17.5,0.4573058012150804,20.50000001490116
0.4260120892502647,5.083945502160168,17.5,0.45730580116603486,20.5
0.42601208925026146,5.08394550219102,17.5,0.45730580121017583,20.5
0.42601208925025724,5.083945502194106,17.5,0.45730580121458997,20.5
0.42601208925026146,5.083945517095267,17.5,0.45730580121458997,20.5
0.42601208925025724,5.083945502194106,17.50000001490116,0.45730580121458997,20.5
0.4260120892502579,5.083945502194106,17.5,0.45730581611575116,20.5
0.42601208925025724,5.083945502194106,17.5,0.45730580121458997,20.50000001490116
0.4260120892521587,5.083945484664248,17.5,0.4573057796381522,20.5
0.4260120892503414,5.08394550044112,17.5,0.4573057990569462,20.5
0.42601208925026635,5.083945502018807,17.5,0.4573058009988256,20.5
0.42601208925026013,5.083945502176576,17.5,0.4573058011930135,20.5
0.4260120892502599,5.0839455021923525,17.5,0.4573058012124323,20.5
0.4260120892502577,5.083945502193931,17.5,0.4573058012143742,20.5
0.4260120892502609,5.083945502194088,17.5,0.4573058012145684,20.5
0.42601208925025535,5.083945502194104,17.5,0.4573058012145878,20.5
0.42601208925026635,5.083945517095265,17.5,0.4573058012145878,20.5
0.42601208925025535,5.083945502194104,17.50000001490116,0.4573058012145878,20.5
0.42601208925025724,5.083945502194104,17.5,0.457305816115749,20.5
0.42601208925025535,5.083945502194104,17.5,0.4573058012145878,20.50000001490116
0.426012089472414,5.083945270591851,17.5,0.45730551614938614,20.5
0.42601208925329015,5.083945479033878,17.5,0.45730577270806766,20.5
0.4260120892503726,5.083945499878081,17.5,0.4573057983639358,20.5
0.42601208925027156,5.083945501962502,17.5,0.4573058009295226,20.5
0.42601208925026846,5.083945502170944,17.5,0.4573058011860813,20.5
0.4260120892502589,5.083945502191788,17.5,0.45730580121173714,20.5
0.4260120892502606,5.083945502193872,17.5,0.45730580121430275,20.5
0.4260120892502606,5.083945502194081,17.5,0.45730580121455927,20.5
0.42601208925026224,5.083945502194101,17.5,0.457305801214585,20.5
0.426012089250257,5.083945502194104,17.5,0.4573058012145875,20.5
0.4260120892502539,5.083945502194104,17.5,0.45730580121458775,20.5
0.426012089250265,5.083945517095265,17.5,0.45730580121458775,20.5
0.4260120892502539,5.083945502194104,17.50000001490116,0.45730580121458775,20.5
0.4260120892502588,5.083945502194104,17.5,0.45730581611574894,20.5
0.4260120892502539,5.083945502194104,17.5,0.45730580121458775,20.50000001490116
0.4260120981144063,5.083944013620359,17.5,0.45730396901700354,20.5
0.42601208934409374,5.08394535333673,17.5,0.4573056179948293,20.5
0.42601208925171796,5.083945487308367,17.5,0.4573057828926119,20.5
0.4260120892503254,5.08394550070553,17.5,0.4573057993823902,20.5
0.42601208925026546,5.083945502045246,17.5,0.457305801031368,20.5
0.4260120892502638,5.083945502179218,17.5,0.4573058011962658,20.5
0.4260120892502619,5.083945502192615,17.5,0.45730580121275555,20.5
0.4260120892502671,5.083945502193955,17.5,0.4573058012144045,20.5
0.42601208925026046,5.083945502194089,17.5,0.45730580121456943,20.5
0.4260120892502608,5.083945502194102,17.5,0.4573058012145859,20.5
0.426012089250257,5.083945502194104,17.5,0.4573058012145876,20.5
0.42601208925026746,5.083945517095265,17.5,0.4573058012145876,20.5
0.426012089250257,5.083945502194104,17.50000001490116,0.4573058012145876,20.5
0.4260120892502567,5.083945502194104,17.5,0.4573058161157488,20.5
0.426012089250257,5.083945502194104,17.5,0.4573058012145876,20.50000001490116
0.49461745358042275,4.368125,8.5,0.451875,8.5
0.4946174504540928,4.368125014901161,8.5,0.451875,8.5
0.49461745358042275,4.368125,8.500000014901161,0.451875,8.5
0.49461745714106975,4.368125,8.5,0.4518750149011612,8.5
0.49461745358042275,4.368125,8.5,0.451875,8.500000014901161
0.5004503999519629,4.458500000000001,8.5,0.30125,8.5
0.49919770641498484,4.40897636665524,8.5,0.3837893889079332,8.5
0.4954772930397233,4.385370729601677,8.5,0.42313211733053946,8.5
0.49337703191006665,4.37609440613073,8.5,0.43859265644878387,8.5
0.4933770298906587,4.376094421031891,8.5,0.43859265644878387,8.5
0.49337703191006665,4.37609440613073,8.500000014901161,0.43859265644878387,8.5
0.49337702936849603,4.37609440613073,8.5,0.43859267134994506,8.5
0.49337703191006665,4.37609440613073,8.5,0.43859265644878387,8.500000014901161
0.5003033414071367,4.458500000000001,8.5,0.45818095926322333,8.5
0.49411192450805375,4.403983276798413,8.5,0.44522200790589445,8.5
0.49612369342651763,4.388223525474818,8.5,0.4414758207029168,8.5
0.49317373147121435,4.378747096271487,8.5,0.43922321677011905,8.5
0.49317373195446346,4.378747111172649,8.5,0.43922321677011905,8.5
0.49317373147121435,4.378747096271487,8.500000014901161,0.43922321677011905,8.5
0.4931737313237826,4.378747096271487,8.5,0.43922323167128025,8.5
0.49317373147121435,4.378747096271487,8.5,0.43922321677011905,8.500000014901161
0.49312571193006216,4.377276624247612,8.5,0.4402637335487015,8.5
0.4931257119700947,4.377276639148773,8.5,0.4402637335487015,8.5
0.49312571193006216,4.377276624247612,8.500000014901161,0.4402637335487015,8.5
0.49312571145691586,4.377276624247612,8.5,0.4402637484498627,8.5
0.49312571193006216,4.377276624247612,8.5,0.4402637335487015,8.500000014901161
0.493131896727659,4.373137834875866,8.5,0.4442033690363839,8.5
0.49308319220440155,4.375297110994964,8.5,0.4421479948526725,8.5
0.4930831919033041,4.375297125896125,8.5,0.4421479948526725,8.5
0.49308319220440155,4.375297110994964,8.500000014901161,0.4421479948526725,8.5
0.4930831917958157,4.375297110994964,8.5,0.44214800975383367,8.5
0.49308319220440155,4.375297110994964,8.5,0.4421479948526725,8.500000014901161
0.49307721251759307,4.374915292176528,8.5,0.44282342615715853,8.5
0.4930772123185223,4.374915307077689,8.5,0.44282342615715853,8.5
0.49307721251759307,4.374915292176528,8.500000014901161,0.44282342615715853,8.5
0.49307721238324187,4.374915292176528,8.5,0.4428234410583197,8.5
0.49307721251759307,4.374915292176528,8.5,0.44282342615715853,8.500000014901161
0.49307565747559967,4.375204920499438,8.5,0.442769407502268,8.5
0.49307565749089133,4.375204935400599,8.5,0.442769407502268,8.5
0.49307565747559967,4.375204920499438,8.500000014901161,0.442769407502268,8.5
0.49307565748064874,4.375204920499438,8.5,0.4427694224034292,8.5
0.49307565747559967,4.375204920499438,8.5,0.442769407502268,8.500000014901161
0.4930756441308227,4.3751722535976105,8.5,0.44278982642405806,8.5
0.4930756441308163,4.375172268498772,8.5,0.44278982642405806,8.5
0.4930756441308227,4.3751722535976105,8.500000014901161,0.44278982642405806,8.5
0.49307564413075444,4.3751722535976105,8.5,0.44278984132521926,8.5
0.4930756441308227,4.3751722535976105,8.5,0.44278982642405806,8.500000014901161
0.49307564413035254,4.375172103812359,8.5,0.44279004286478835,8.5
0.49307564413035465,4.37517211871352,8.5,0.44279004286478835,8.5
0.49307564413035254,4.375172103812359,8.500000014901161,0.44279004286478835,8.5
0.4930756441303549,4.375172103812359,8.5,0.44279005776594954,8.5
0.49307564413035254,4.375172103812359,8.5,0.44279004286478835,8.500000014901161
0.49307564413035365,4.375172103285009,8.5,0.4427900402567229,8.5
0.4930756441303519,4.3751721037324565,8.5,0.4427900424696211,8.5
0.49307564413035365,4.375172118633618,8.5,0.4427900424696211,8.5
0.4930756441303519,4.3751721037324565,8.500000014901161,0.4427900424696211,8.5
0.49307564413035354,4.3751721037324565,8.5,0.4427900573707823,8.5
0.4930756441303519,4.3751721037324565,8.5,0.4427900424696211,8.500000014901161
0.49307564413035243,4.37517210029145,8.5,0.4427900429891323,8.5
0.49307564413035376,4.375172103064662,8.5,0.44279004257044247,8.5
0.49307564413035265,4.375172103665677,8.5,0.44279004247970327,8.5
0.493075644130353,4.375172103725778,8.5,0.4427900424706293,8.5
0.49307564413035354,4.3751721037317886,8.5,0.4427900424697219,8.5
0.4930756441303541,4.37517210373239,8.5,0.4427900424696312,8.5
0.49307564413035265,4.375172103732449,8.5,0.4427900424696221,8.5
0.49307564413035265,4.375172103732456,8.5,0.4427900424696212,8.5
0.4930756441303519,4.3751721037324565,8.5,0.4427900424696211,8.5
0.49494654831310925,4.548875000000001,17.5,0.451875,20.5
0.494946558812833,4.548875014901162,17.5,0.451875,20.5
0.49494654831310925,4.548875000000001,17.50000001490116,0.451875,20.5
0.4949465334930855,4.548875000000001,17.5,0.4518750149011612,20.5
0.49494654831310925,4.548875000000001,17.5,0.451875,20.50000001490116
0.4976940367695386,4.458500000000001,17.5,0.6024999999999994,20.5
0.5000751948557108,4.504261659660488,17.5,0.5262305672325218,20.5
0.5041969228918168,4.527603510828957,17.5,0.4873274819517388,20.5
0.4968405470216416,4.539892827667556,17.5,0.4668452872207409,20.5
0.48974919200231204,4.5447519552651725,17.5,0.458746741224714,20.5
0.4897492064381216,4.544751970166334,17.5,0.458746741224714,20.5
0.48974919200231204,4.5447519552651725,17.50000001490116,0.458746741224714,20.5
0.48974920395125743,4.5447519552651725,17.5,0.4587467561258752,20.5
0.48974919200231204,4.5447519552651725,17.5,0.458746741224714,20.50000001490116
0.49688850717938204,4.458500000000001,17.5,0.4687558823652835,20.5
0.502484358095258,4.505350232453503,17.5,0.46331912921975865,20.5
0.502619812793202,4.5303621499791324,17.5,0.460416611683308,20.5
0.48852285388657457,4.541192528263905,17.5,0.4591597962925754,20.5
0.48852285062647927,4.541192543165066,17.5,0.4591597962925754,20.5
0.48852285388657457,4.541192528263905,17.50000001490116,0.4591597962925754,20.5
0.48852285818721175,4.541192528263905,17.5,0.4591598111937366,20.5
0.48852285388657457,4.541192528263905,17.5,0.4591597962925754,20.50000001490116
0.4882890492370566,4.542943643244066,17.5,0.45685770642421186,20.5
0.48828905006335166,4.542943658145227,17.5,0.45685770642421186,20.5
0.4882890492370566,4.542943643244066,17.50000001490116,0.45685770642421186,20.5
0.4882890456668456,4.542943643244066,17.5,0.45685772132537306,20.5
0.4882890492370566,4.542943643244066,17.5,0.45685770642421186,20.50000001490116
0.48817193332086506,4.5423889482749855,17.5,0.4577977809715779,20.5
0.4881719333002391,4.542388963176147,17.5,0.4577977809715779,20.5
0.48817193332086506,4.5423889482749855,17.50000001490116,0.4577977809715779,20.5
0.48817193361464783,4.5423889482749855,17.5,0.4577977958727391,20.5
0.48817193332086506,4.5423889482749855,17.5,0.4577977809715779,20.50000001490116
0.488171229869248,4.542421075677869,17.5,0.45773038711413727,20.5
0.48817122986132677,4.5424210905790305,17.5,0.45773038711413727,20.5
0.488171229869248,4.542421075677869,17.50000001490116,0.45773038711413727,20.5
0.48817122987275396,4.542421075677869,17.5,0.45773040201529847,20.5
0.488171229869248,4.542421075677869,17.5,0.45773038711413727,20.50000001490116
0.4881712291195519,4.5424232910030184,17.5,0.45772879337959743,20.5
0.4881712291201027,4.54242330590418,17.5,0.45772879337959743,20.5
0.4881712291195519,4.5424232910030184,17.50000001490116,0.45772879337959743,20.5
0.4881712291197855,4.5424232910030184,17.5,0.4577288082807586,20.5
0.4881712291195519,4.5424232910030184,17.5,0.45772879337959743,20.50000001490116
0.48817122911802513,4.542423191033012,17.5,0.45772879366456437,20.5
0.4881712291180159,4.542423205934173,17.5,0.45772879366456437,20.5
0.48817122911802513,4.542423191033012,17.50000001490116,0.45772879366456437,20.5
0.48817122911801114,4.542423191033012,17.5,0.45772880856572556,20.5
0.48817122911802513,4.542423191033012,17.5,0.45772879366456437,20.50000001490116
0.488171229118017,4.542423191658118,17.5,0.45772879595540306,20.5
0.4881712291180179,4.542423206559279,17.5,0.45772879595540306,20.5
0.488171229118017,4.542423191658118,17.50000001490116,0.45772879595540306,20.5
0.4881712291180187,4.542423191658118,17.5,0.45772881085656425,20.5
0.488171229118017,4.542423191658118,17.5,0.45772879595540306,20.50000001490116
0.4881712291180157,4.542423191633466,17.5,0.45772879569214037,20.5
0.48817122911801625,4.542423206534627,17.5,0.45772879569214037,20.5
0.4881712291180157,4.542423191633466,17.50000001490116,0.45772879569214037,20.5
0.48817122911801736,4.542423191633466,17.5,0.45772881059330156,20.5
0.4881712291180157,4.542423191633466,17.5,0.45772879569214037,20.50000001490116
0.4881712291180188,4.542423191856686,17.5,0.45772879391328997,20.5
0.4881712291180187,4.542423191655788,17.5,0.4577287955142553,20.5
0.48817122911802124,4.542423191635698,17.5,0.4577287956743519,20.5
0.48817122911801514,4.542423191633689,17.5,0.4577287956903615,20.5
0.488171229118018,4.54242320653485,17.5,0.4577287956903615,20.5
0.48817122911801514,4.542423191633689,17.50000001490116,0.4577287956903615,20.5
0.48817122911801536,4.542423191633689,17.5,0.4577288105915227,20.5
0.48817122911801514,4.542423191633689,17.5,0.4577287956903615,20.50000001490116
0.48817122911801925,4.5424231912613395,17.5,0.45772879508904635,20.5
0.4881712291180168,4.542423191596454,17.5,0.45772879563023,20.5
0.4881712291180169,4.5424231916299656,17.5,0.4577287956843484,20.5
0.4881712291180148,4.542423191633317,17.5,0.4577287956897602,20.5
0.4881712291180158,4.542423206534478,17.5,0.4577287956897602,20.5
0.4881712291180148,4.542423191633317,17.50000001490116,0.4577287956897602,20.5
0.4881712291180126,4.542423191633317,17.5,0.4577288105909214,20.5
0.4881712291180148,4.542423191633317,17.5,0.4577287956897602,20.50000001490116
0.49527848220635784,4.548875000000001,8.5,0.451875,8.5
0.49527847276333437,4.548875014901162,8.5,0.451875,8.5
0.49527848220635784,4.548875000000001,8.500000014901161,0.451875,8.5
0.4952784810085922,4.548875000000001,8.5,0.4518750149011612,8.5
0.49527848220635784,4.548875000000001,8.5,0.451875,8.500000014901161
0.49962425932413534,4.6392500000000005,8.5,0.5322556930780411,8.5
0.49999532758412213,4.591177962066295,8.5,0.4894998012187313,8.5
0.5043763999910699,4.567138747623318,8.5,0.46811901319131055,8.5
0.49350762599272835,4.554226605936379,8.5,0.45663478748820663,8.5
0.49350762452621,4.55422662083754,8.5,0.45663478748820663,8.5
0.49350762599272835,4.554226605936379,8.500000014901161,0.45663478748820663,8.5
0.493507629896349,4.554226605936379,8.5,0.4566348023893678,8.5
0.49350762599272835,4.554226605936379,8.5,0.45663478748820663,8.500000014901161
0.5001228273024758,4.6392500000000005,8.5,0.3182294810031967,8.5
0.4998672413671822,4.5912500092506034,8.5,0.3963662515251632,8.5
0.49204918323724034,4.568173769888267,8.5,0.4339309008389248,8.5
0.4920491790166118,4.568173784789428,8.5,0.4339309008389248,8.5
0.49204918323724034,4.568173769888267,8.500000014901161,0.4339309008389248,8.5
0.49204917791426706,4.568173769888267,8.5,0.433930915740086,8.5
0.49204918323724034,4.568173769888267,8.5,0.4339309008389248,8.500000014901161
0.4910083537641058,4.567278498214618,8.5,0.4409163671453295,8.5
0.4910083543207,4.567278513115779,8.5,0.4409163671453295,8.5
0.4910083537641058,4.567278498214618,8.500000014901161,0.4409163671453295,8.5
0.49100835433511736,4.567278498214618,8.5,0.4409163820464907,8.5
0.4910083537641058,4.567278498214618,8.5,0.4409163671453295,8.500000014901161
0.49099654212086885,4.567109361384666,8.5,0.4404612464052647,8.5
0.4909965421582504,4.567109376285827,8.5,0.4404612464052647,8.5
0.49099654212086885,4.567109361384666,8.500000014901161,0.4404612464052647,8.5
0.4909965421021961,4.567109361384666,8.5,0.4404612613064259,8.5
0.49099654212086885,4.567109361384666,8.5,0.4404612464052647,8.500000014901161
0.49099615857449685,4.566960263161199,8.5,0.4405962159781057,8.5
0.4909961585911067,4.566960278062361,8.5,0.4405962159781057,8.5
0.49099615857449685,4.566960263161199,8.500000014901161,0.4405962159781057,8.5
0.49099615856813894,4.566960263161199,8.5,0.4405962308792669,8.5
0.49099615857449685,4.566960263161199,8.5,0.4405962159781057,8.500000014901161
0.4909960801973694,4.566854882316116,8.5,0.4406892485625662,8.5
0.49099608019728813,4.5668548972172776,8.5,0.4406892485625662,8.5
0.4909960801973694,4.566854882316116,8.500000014901161,0.4406892485625662,8.5
0.4909960801973541,4.566854882316116,8.5,0.4406892634637274,8.5
0.4909960801973694,4.566854882316116,8.5,0.4406892485625662,8.500000014901161
0.49099608019661745,4.566855212664644,8.5,0.44068899237596565,8.5
0.4909960801966182,4.566855227565805,8.5,0.44068899237596565,8.5
0.49099608019661745,4.566855212664644,8.500000014901161,0.44068899237596565,8.5
0.49099608019661667,4.566855212664644,8.5,0.44068900727712684,8.5
0.49099608019661745,4.566855212664644,8.5,0.44068899237596565,8.500000014901161
0.490996080196614,4.566855206001508,8.5,0.4406889986226186,8.5
0.49099608019661667,4.566855220902669,8.5,0.4406889986226186,8.5
0.490996080196614,4.566855206001508,8.500000014901161,0.4406889986226186,8.5
0.49099608019661567,4.566855206001508,8.5,0.4406890135237798,8.5
0.490996080196614,4.566855206001508,8.5,0.4406889986226186,8.500000014901161
0.4909960801966543,4.566855133261521,8.5,0.44068905784058404,8.5
0.4909960801966192,4.5668551987275094,8.5,0.4406890045444152,8.5
0.49099608019661756,4.566855205274108,8.5,0.44068899921479826,8.5
0.49099608019661756,4.566855205928768,8.5,0.4406889986818366,8.5
0.4909960801966152,4.566855205994234,8.5,0.44068899862854044,8.5
0.49099608019661845,4.56685520600078,8.5,0.4406889986232108,8.5
0.49099608019661867,4.566855206001435,8.5,0.44068899862267785,8.5
0.49099608019661556,4.566855206001501,8.5,0.44068899862262456,8.5
0.49099608019661556,4.566855206001507,8.5,0.44068899862261923,8.5
0.49099608019661445,4.566855206001508,8.5,0.4406889986226187,8.5
0.490996080196614,4.566855206001508,8.5,0.4406889986226186,8.5
0.16269783427682183,4.82,13.0,1.8075,22.0
0.16269659542747594,4.8200000149011615,13.0,1.8075,22.0
0.16269783427682183,4.82,13.000000014901161,1.8075,22.0
0.1626966271756124,4.82,13.0,1.8075000149011613,22.0
0.16269783427682183,4.82,13.0,1.8075,22.00000001490116
0.4917629794696804,4.910374999746473,13.0,1.9581249997577528,22.0
0.45369227240491794,4.864445663313306,13.0,1.8815761056108466,22.0
0.5621759900147304,4.84157530521091,13.0,1.8434588420612252,22.0
0.04269231483509173,4.829943679742608,13.0,1.8240727995908503,22.0
0.9812283699454575,4.82526300058613,13.0,1.8162716676540491,22.0
0.10023480199697143,4.821536256991824,13.0,1.810060428322771,22.0
0.10023545669133682,4.8215362718929855,13.0,1.810060428322771,22.0
0.10023480199697143,4.821536256991824,13.000000014901161,1.810060428322771,22.0
0.1002357329802186,4.821536256991824,13.0,1.8100604432239322,22.0
0.10023480199697143,4.821536256991824,13.0,1.810060428322771,22.00000001490116
0.491324909522576,4.910375,13.0,1.7296768522164516,22.0
0.5063891198153938,4.854451254327869,13.0,1.7802780934561269,22.0
0.03189258247248583,4.829849395081045,13.0,1.8025384874932429,22.0
0.03189302132340999,4.829849409982206,13.0,1.8025384874932429,22.0
0.03189258247248583,4.829849395081045,13.000000014901161,1.8025384874932429,22.0
0.03189286470216279,4.829849395081045,13.0,1.802538502394404,22.0
0.03189258247248583,4.829849395081045,13.0,1.8025384874932429,22.00000001490116
0.8178566222522081,4.808659322486776,13.0,1.8119396713502651,22.0
0.008641608892899888,4.826013715888809,13.0,1.8042402242448439,22.0
0.008641316551559086,4.82601373078997,13.0,1.8042402242448439,22.0
0.008641608892899888,4.826013715888809,13.000000014901161,1.8042402242448439,22.0
0.008641292119134447,4.826013715888809,13.0,1.804240239146005,22.0
0.008641608892899888,4.826013715888809,13.0,1.8042402242448439,22.00000001490116
0.0034995538563675765,4.826425186847205,13.0,1.8047100006057064,22.0
0.003499648452766957,4.826425201748366,13.0,1.8047100006057064,22.0
0.0034995538563675765,4.826425186847205,13.000000014901161,1.8047100006057064,22.0
0.0034997184364273792,4.826425186847205,13.0,1.8047100155068676,22.0
0.0034995538563675765,4.826425186847205,13.0,1.8047100006057064,22.00000001490116
0.0018304206615417096,4.827002047534306,13.0,1.804004804873288,22.0
0.0018304275530357517,4.827002062435467,13.0,1.804004804873288,22.0
0.0018304206615417096,4.827002047534306,13.000000014901161,1.804004804873288,22.0
0.0018304079867313972,4.827002047534306,13.0,1.8040048197744492,22.0
0.0018304206615417096,4.827002047534306,13.0,1.804004804873288,22.00000001490116
0.001711888273479456,4.826759887111399,13.0,1.8041974783444055,22.0
0.0017118843575236742,4.82675990201256,13.0,1.8041974783444055,22.0
0.001711888273479456,4.826759887111399,13.000000014901161,1.8041974783444055,22.0
0.001711886195475354,4.826759887111399,13.0,1.8041974932455667,22.0
0.001711888273479456,4.826759887111399,13.0,1.8041974783444055,22.00000001490116
0.0017090839366393773,4.826791647037001,13.0,1.8041781640870296,22.0
0.0017090841429663328,4.826791661938162,13.0,1.8041781640870296,22.0
0.0017090839366393773,4.826791647037001,13.000000014901161,1.8041781640870296,22.0
0.0017090842400231399,4.826791647037001,13.0,1.8041781789881908,22.0
0.0017090839366393773,4.826791647037001,13.0,1.8041781640870296,22.00000001490116
0.001709079068797248,4.826791863940768,13.0,1.8041774974861107,22.0
0.0017090790604240569,4.826791878841929,13.0,1.8041774974861107,22.0
0.001709079068797248,4.826791863940768,13.000000014901161,1.8041774974861107,22.0
0.001709079054780016,4.826791863940768,13.0,1.8041775123872719,22.0
0.001709079068797248,4.826791863940768,13.0,1.8041774974861107,22.00000001490116
0.0017090790491508523,4.826791839599793,13.0,1.8041775376678804,22.0
0.0017090790491416374,4.8267918545009545,13.0,1.8041775376678804,22.0
0.0017090790491508523,4.826791839599793,13.000000014901161,1.8041775376678804,22.0
0.0017090790491423036,4.826791839599793,13.0,1.8041775525690416,22.0
0.0017090790491508523,4.826791839599793,13.0,1.8041775376678804,22.00000001490116
0.0017090790491475216,4.826791839639658,13.0,1.8041775376525881,22.0
0.0017090790491488539,4.8267918545408195,13.0,1.8041775376525881,22.0
0.0017090790491475216,4.826791839639658,13.000000014901161,1.8041775376525881,22.0
0.0017090790491552932,4.826791839639658,13.0,1.8041775525537493,22.0
0.0017090790491475216,4.826791839639658,13.0,1.8041775376525881,22.00000001490116
0.001709079049139861,4.826791839825046,13.0,1.8041775375368074,22.0
0.001709079049164841,4.826791854726207,13.0,1.8041775375368074,22.0
0.001709079049139861,4.826791839825046,13.000000014901161,1.8041775375368074,22.0
0.00170907904915929,4.826791839825046,13.0,1.8041775524379686,22.0
0.001709079049139861,4.826791839825046,13.0,1.8041775375368074,22.00000001490116
0.0017090790491427477,4.826791839683654,13.0,1.804177537619338,22.0
0.0017090790491454122,4.826791839810907,13.0,1.8041775375450606,22.0
0.0017090790491414154,4.826791839823632,13.0,1.8041775375376328,22.0
0.0017090790491431918,4.826791839824905,13.0,1.80417753753689,22.0
0.0017090790491454122,4.826791839825032,13.0,1.8041775375368156,22.0
0.0017090790491414154,4.826791839825044,13.0,1.8041775375368083,22.0
0.001709079049139861,4.826791839825046,13.0,1.8041775375368074,22.0
0.48684517057244725,5.36225,13.0,1.205,7.0
0.48684517505177016,5.362250014901162,13.0,1.205,7.0
0.48684517057244725,5.36225,13.000000014901161,1.205,7.0
0.48684517048142895,5.36225,13.0,1.2050000149011613,7.0
0.48684517057244725,5.36225,13.0,1.205,7.000000014901161
0.49745238051840013,5.271875,13.0,1.2111081349849702,7.0
0.48938497932298963,5.329738906338369,13.0,1.207197312847516,7.0
0.5021109742857979,5.349343918931207,13.0,1.2058722775689645,7.0
0.48696185528989966,5.360940933367127,13.0,1.2050884753050946,7.0
0.48676864252198804,5.361745004610859,13.0,1.2050341308990724,7.0
0.4867686424794766,5.36174501951202,13.0,1.2050341308990724,7.0
0.48676864252198804,5.361745004610859,13.000000014901161,1.2050341308990724,7.0
0.4867686416841097,5.361745004610859,13.0,1.2050341458002336,7.0
0.48676864252198804,5.361745004610859,13.0,1.2050341308990724,7.000000014901161
0.5005737571588827,5.352281896421136,13.0,1.2623185981038902,7.0
0.487172387359718,5.360798693791887,13.0,1.2107625776195543,7.0
0.48673343460039253,5.361536018425649,13.0,1.2062992186517392,7.0
0.48673343461758,5.36153603332681,13.0,1.2062992186517392,7.0
0.48673343460039253,5.361536018425649,13.000000014901161,1.2062992186517392,7.0
0.48673343460597107,5.361536018425649,13.0,1.2062992335529004,7.0
0.48673343460039253,5.361536018425649,13.0,1.2062992186517392,7.000000014901161
0.48673343316985673,5.36153480658271,13.0,1.2062951958622683,7.0
0.486733433169666,5.361534821483871,13.0,1.2062951958622683,7.0
0.48673343316985673,5.36153480658271,13.000000014901161,1.2062951958622683,7.0
0.48673343316981066,5.36153480658271,13.0,1.2062952107634295,7.0
0.48673343316985673,5.36153480658271,13.0,1.2062951958622683,7.000000014901161
0.48673343316962725,5.36153482395199,13.0,1.2062952162445608,7.0
0.48673343316962636,5.361534838853151,13.0,1.2062952162445608,7.0
0.48673343316962725,5.36153482395199,13.000000014901161,1.2062952162445608,7.0
0.48673343316962725,5.36153482395199,13.0,1.206295231145722,7.0
0.48673343316962725,5.36153482395199,13.0,1.2062952162445608,7.000000014901161
0.4870858503926737,4.097,13.0,1.205,22.0
0.48708584786394526,4.097000014901162,13.0,1.205,22.0
0.4870858503926737,4.097,13.000000014901161,1.205,22.0
0.48708581808958096,4.097,13.0,1.2050000149011613,22.0
0.4870858503926737,4.097,13.0,1.205,22.00000001490116
0.49922787090604503,4.187374999999999,13.0,1.355625,22.0
0.49968131447402875,4.140637622900228,13.0,1.2777293715003808,22.0
0.5073156605286229,4.117271980698926,13.0,1.23878663449821,22.0
0.49882434008850207,4.10502019339376,13.0,1.2183669889896,22.0
0.4926147702674676,4.099891368931329,13.0,1.209818948218882,22.0
0.48565031314993323,4.09796026186506,13.0,1.206600436441766,22.0
0.4856503277033365,4.097960276766221,13.0,1.206600436441766,22.0
0.48565031314993323,4.09796026186506,13.000000014901161,1.206600436441766,22.0
0.4856503108438114,4.09796026186506,13.0,1.2066004513429271,22.0
0.48565031314993323,4.09796026186506,13.0,1.206600436441766,22.00000001490116
0.4847566443585646,4.097,13.0,1.207311695060663,22.0
0.4847566583927212,4.097000014901162,13.0,1.207311695060663,22.0
0.4847566443585646,4.097,13.000000014901161,1.207311695060663,22.0
0.48475664800866036,4.097,13.0,1.2073117099618242,22.0
0.4847566443585646,4.097,13.0,1.207311695060663,22.00000001490116
0.4847593322459516,4.097,13.0,1.206862701023291,22.0
0.4847298029232291,4.097,13.0,1.2070925536742816,22.0
0.4847298156889852,4.097000014901162,13.0,1.2070925536742816,22.0
0.4847298029232291,4.097,13.000000014901161,1.2070925536742816,22.0
0.4847298029227922,4.097,13.0,1.2070925685754428,22.0
0.4847298029232291,4.097,13.0,1.2070925536742816,22.00000001490116
0.4847298029226218,4.097,13.0,1.2070925798997427,22.0
0.48472981568853435,4.097000014901162,13.0,1.2070925798997427,22.0
0.4847298029226218,4.097,13.000000014901161,1.2070925798997427,22.0
0.4847298029226166,4.097,13.0,1.207092594800904,22.0
0.4847298029226218,4.097,13.0,1.2070925798997427,22.00000001490116
0.4847298029226179,4.097,13.0,1.2070925802167687,22.0
0.4847298156885316,4.097000014901162,13.0,1.2070925802167687,22.0
0.4847298029226179,4.097,13.000000014901161,1.2070925802167687,22.0
0.4847298029226218,4.097,13.0,1.2070925951179299,22.0
0.4847298029226179,4.097,13.0,1.2070925802167687,22.00000001490116
0.48472980292262036,4.097,13.0,1.2070925800814527,22.0
0.484729802922619,4.097,13.0,1.207092580203237,22.0
0.484729802922619,4.097,13.0,1.2070925802154155,22.0
0.4847298029226206,4.097,13.0,1.2070925802166335,22.0
0.48472980292261725,4.097,13.0,1.2070925802167551,22.0
0.48472981568853213,4.097000014901162,13.0,1.2070925802167551,22.0
0.48472980292261725,4.097,13.000000014901161,1.2070925802167551,22.0
0.4847298029226238,4.097,13.0,1.2070925951179163,22.0
0.48472980292261725,4.097,13.0,1.2070925802167551,22.00000001490116
